country_name,year,party_name,populism,minority_rights,political_pluralism,anti_elitism,respect_opponents,gender_equality
Sierra Leone,1996,Sierra Leone People's Party,0.144,-2.152,-1.241,-1.764,-0.227,0.664
Sierra Leone,2002,Sierra Leone People's Party,0.149,-2.152,1.009,-1.764,-0.323,-0.716
Sierra Leone,2007,Sierra Leone People's Party,0.146,-0.87,0.495,-1.764,0.474,-0.716
Sierra Leone,2012,Sierra Leone People's Party,0.328,-0.87,0.495,-0.889,0.474,-0.716
Sierra Leone,2018,Sierra Leone People's Party,0.334,-0.87,0.495,-0.889,0.474,-0.716
Sierra Leone,1996,People's Democratic Party,0.238,-1.099,-1.226,-1.316,0.461,-0.72
Sierra Leone,1996,National Unity Party,0.324,-1.103,-1.251,-0.941,0.488,-0.755
Sierra Leone,2018,Coalition for Change Party,0.312,-2.789,0.365,-0.938,-0.708,-0.645
Sierra Leone,2018,National Grand Coalition Party,0.332,-2.868,0.368,-0.918,1.384,-0.694
Spain,1986,Convergence and Unity,0.18,1.342,2.105,-1.439,0.713,-0.028
Spain,1989,Convergence and Unity,0.18,1.342,2.105,-1.439,0.852,-0.028
Spain,1993,Convergence and Unity,0.18,1.342,2.105,-1.439,0.852,0.357
Spain,1977,Communist Party / United Left,0.472,1.221,1.051,0.825,1.914,-0.652
Spain,1979,Communist Party / United Left,0.46,1.221,1.36,0.825,1.914,-0.652
Spain,1982,Communist Party / United Left,0.46,1.221,2.089,0.825,1.914,-0.652
Spain,1986,Communist Party / United Left,0.46,1.221,2.089,0.825,1.914,-0.652
Spain,1989,Communist Party / United Left,0.471,1.221,2.089,1.007,1.662,-0.015
Spain,1993,Communist Party / United Left,0.471,1.221,2.089,1.007,1.289,0.381
Spain,1996,Communist Party / United Left,0.471,1.221,2.089,1.007,1.496,0.382
Spain,2000,Communist Party / United Left,0.459,1.221,2.089,0.85,0.744,0.763
Spain,2004,Communist Party / United Left,0.448,1.221,2.089,0.692,0.745,1.183
Spain,2008,Communist Party / United Left,0.448,1.221,2.089,0.692,0.851,1.506
Spain,2011,Communist Party / United Left,0.525,1.221,2.089,1.208,0.851,1.506
Spain,2015,Communist Party / United Left,0.552,1.221,1.163,1.351,0.714,1.994
Spain,2016,Communist Party / United Left,0.594,1.221,1.163,1.351,0.714,2.524
Spain,2019,Communist Party / United Left,0.558,1.221,2.132,0.981,0.865,2.524
Spain,1977,People's Alliance-Party / People's Party,0.037,1.101,0.272,-2.55,1.448,-1.296
Spain,1979,People's Alliance-Party / People's Party,0.037,1.101,0.476,-2.55,1.448,-1.296
Spain,1982,People's Alliance-Party / People's Party,0.039,1.101,1.097,-2.55,1.882,-0.671
Spain,1986,People's Alliance-Party / People's Party,0.039,1.101,2.134,-2.55,1.882,-0.671
Spain,1989,People's Alliance-Party / People's Party,0.072,1.101,2.134,-2.084,1.467,-0.671
Spain,1993,People's Alliance-Party / People's Party,0.075,1.101,2.134,-2.084,0.408,-0.165
Spain,1996,People's Alliance-Party / People's Party,0.084,1.101,2.134,-2.084,0.563,-0.165
Spain,2000,People's Alliance-Party / People's Party,0.08,1.101,2.134,-2.084,1.66,0.265
Spain,2004,People's Alliance-Party / People's Party,0.04,1.101,2.134,-2.576,1.382,0.657
Spain,2008,People's Alliance-Party / People's Party,0.039,1.101,2.134,-2.576,1.269,0.973
Spain,2011,People's Alliance-Party / People's Party,0.038,1.101,2.134,-2.576,1.269,1.785
Spain,2015,People's Alliance-Party / People's Party,0.04,1.101,2.134,-2.576,0.748,1.785
Spain,2016,People's Alliance-Party / People's Party,0.04,1.101,2.134,-2.576,0.584,1.785
Spain,2019,People's Alliance-Party / People's Party,0.04,1.101,2.134,-2.576,0.382,2.219
Spain,2004,Republican Left of Catalonia,0.48,1.661,2.084,0.316,-0.429,0.785
Spain,2008,Republican Left of Catalonia,0.48,1.661,2.084,0.316,-0.336,1.098
Spain,2011,Republican Left of Catalonia,0.496,1.661,1.365,0.316,-0.336,1.507
Spain,2015,Republican Left of Catalonia,0.605,-0.046,0.226,0.944,-1.267,2.002
Spain,2016,Republican Left of Catalonia,0.621,-0.046,0.226,1.102,-1.267,2.523
Spain,2019,Republican Left of Catalonia,0.613,-0.046,0.226,1.011,-1.267,2.523
Spain,1986,Democratic and Social Centre,0.07,1.002,2.076,-2.11,1.878,-0.951
Spain,1989,Democratic and Social Centre,0.07,1.002,2.076,-2.11,1.878,-0.951
Spain,1977,Union of the Democratic Centre,0.037,0.793,2.086,-2.594,1.908,-0.947
Spain,1979,Union of the Democratic Centre,0.034,0.793,2.086,-2.594,1.908,-0.947
Spain,1982,Union of the Democratic Centre,0.034,0.793,2.086,-2.594,1.908,-0.947
Spain,1977,Spanish Socialist Workers Party,0.361,1.499,2.101,-0.17,1.906,-0.634
Spain,1979,Spanish Socialist Workers Party,0.347,1.499,2.101,-0.17,1.427,-0.634
Spain,1982,Spanish Socialist Workers Party,0.33,1.499,2.101,-0.309,0.58,-0.634
Spain,1986,Spanish Socialist Workers Party,0.271,1.499,2.101,-0.771,1.937,-0.634
Spain,1989,Spanish Socialist Workers Party,0.271,1.499,2.101,-0.771,1.937,-0.029
Spain,1993,Spanish Socialist Workers Party,0.271,1.499,2.101,-0.771,1.652,0.656
Spain,1996,Spanish Socialist Workers Party,0.287,1.499,2.101,-0.653,0.758,1.055
Spain,2000,Spanish Socialist Workers Party,0.287,1.499,2.101,-0.653,1.905,1.301
Spain,2004,Spanish Socialist Workers Party,0.297,1.499,2.101,-0.653,1.07,1.953
Spain,2008,Spanish Socialist Workers Party,0.288,1.499,2.101,-0.653,1.891,3.335
Spain,2011,Spanish Socialist Workers Party,0.288,1.499,2.101,-0.653,0.857,3.335
Spain,2015,Spanish Socialist Workers Party,0.346,1.499,2.101,-0.471,0.375,3.335
Spain,2016,Spanish Socialist Workers Party,0.346,1.499,2.101,-0.471,-0.042,3.335
Spain,2019,Spanish Socialist Workers Party,0.321,1.499,2.101,-0.65,-0.368,3.335
Spain,2015,We Can,0.983,0.959,0.856,3.815,-2.015,3.698
Spain,2016,We Can,0.929,0.959,0.856,2.723,-2.015,3.698
Spain,2019,We Can,0.79,1.22,1.443,1.453,-1.283,3.698
Spain,2015,Citizens -- Party of the Citizenry,0.331,1.079,2.118,-0.418,1.081,1.995
Spain,2016,Citizens -- Party of the Citizenry,0.3,1.079,2.118,-0.664,0.37,2.411
Spain,2019,Citizens -- Party of the Citizenry,0.231,1.079,2.118,-1.097,-0.14,2.411
Spain,2019,Voice,0.682,-0.934,0.481,1.411,-2.917,0.513
Spain,1970,Traditionalist Spanish Phalanx of the Committees of the National Syndicalist Offensive,0.175,-3.395,-4.134,-1.413,-0.554,-2.083
Spain,1975,Traditionalist Spanish Phalanx of the Committees of the National Syndicalist Offensive,0.175,-3.395,-4.134,-1.413,-0.554,-2.083
Spain,2015,In Common We Can,0.898,0.578,0.611,2.262,-1.093,3.734
Spain,2016,In Common We Can,0.842,0.578,0.611,1.849,-1.093,3.734
Spain,2019,In Common We Can,0.826,0.743,0.611,1.721,-0.797,3.734
Spain,2015,Compromise | A la valenciana,0.639,1.679,1.417,0.851,-1.029,3.348
Spain,2016,Compromise | A la valenciana,0.628,1.679,1.417,0.851,-0.681,3.348
Syria,1971,Arab Socialist Ba'ath Party – Syria Region,0.68,-1.551,-3.987,0.753,0.622,0.445
Syria,1973,Arab Socialist Ba'ath Party – Syria Region,0.68,-1.551,-2.668,0.753,0.622,0.445
Syria,1977,National Progressive Front,0.755,-1.512,-2.219,1.232,0.885,0.875
Syria,1981,National Progressive Front,0.755,-1.512,-2.555,1.232,0.79,0.875
Syria,1986,National Progressive Front,0.755,-1.512,-2.889,1.232,0.79,0.875
Syria,1990,National Progressive Front,0.755,-1.512,-2.889,1.232,0.89,0.875
Syria,1994,National Progressive Front,0.688,-1.512,-2.541,0.81,0.89,0.864
Syria,1998,National Progressive Front,0.688,-1.512,-2.541,0.81,0.89,0.864
Syria,2003,National Progressive Front,0.578,-1.512,-2.202,0.396,1.085,0.864
Syria,2007,National Progressive Front,0.578,-1.512,-2.579,0.396,0.989,0.864
Syria,2012,National Progressive Front,0.578,-1.512,-2.579,0.396,0.757,0.864
Syria,2016,National Progressive Front,0.578,-1.512,-2.579,0.396,0.757,0.852
Syria,1971,Arab Socialist Union,0.633,-2.419,-1.636,0.464,1.92,0.599
Tunisia,2014,Nidaa Tounes,0.13,-0.438,0.512,-1.829,-0.075,1.275
Tunisia,2011,Congress for the Republic,0.613,-0.714,1.306,0.633,-1.333,-1.03
Tunisia,2011,Current of Love,0.715,-0.4,1.287,0.929,-1.3,-1.607
Tunisia,1989,Neo Destour / New Constitutional Liberal Party / Socialist Destourian Party / Democratic Constitutional Rally,0.268,-1.427,-2.373,-1.139,-2.007,0.409
Tunisia,1994,Neo Destour / New Constitutional Liberal Party / Socialist Destourian Party / Democratic Constitutional Rally,0.268,-1.427,-3.117,-1.139,-2.568,0.406
Tunisia,1999,Neo Destour / New Constitutional Liberal Party / Socialist Destourian Party / Democratic Constitutional Rally,0.268,-1.39,-3.117,-1.139,-2.568,0.406
Tunisia,2004,Neo Destour / New Constitutional Liberal Party / Socialist Destourian Party / Democratic Constitutional Rally,0.268,-1.43,-3.117,-1.139,-2.568,0.459
Tunisia,2009,Neo Destour / New Constitutional Liberal Party / Socialist Destourian Party / Democratic Constitutional Rally,0.268,-1.388,-3.117,-1.139,-2.559,0.83
Tunisia,1974,Socialist Destourian Party,0.141,-1.256,-3.857,-1.795,-1.144,-2.015
Tunisia,1979,Socialist Destourian Party,0.141,-1.401,-3.857,-1.795,-1.128,-2.015
Tunisia,1981,Socialist Destourian Party,0.276,-1.401,-2.661,-1.138,-1.65,-1.538
Tunisia,1986,Socialist Destourian Party,0.139,-1.401,-3.149,-1.806,-1.65,-1.538
Tunisia,2011,Ennahdha Party / Renaissance Party,0.584,-0.201,0.334,0.328,0.18,0.987
Tunisia,2014,Ennahdha Party / Renaissance Party,0.516,-0.201,0.334,0.081,0.18,0.986
Tunisia,2019,Ennahdha Party / Renaissance Party,0.463,0.485,1.29,0.081,-0.563,0.823
Tunisia,2011,Democratic Forum for Labour and Liberties,0.297,0.085,1.282,-0.908,0.016,0.033
Tunisia,2019,Heart of Tunisia,0.495,0.319,1.287,-0.175,0.175,-0.246
Tunisia,2019,Democratic Current,0.517,0.66,1.313,0.158,0.762,0.069
Tunisia,2019,Free Destourian Party,0.396,0.007,0.722,0.017,-1.917,1.102
Tunisia,2019,Dignity Coalition,0.58,-0.264,1.283,0.645,-2.588,-1.533
Turkey,2002,Young Party,0.533,-1.908,-0.068,0.269,-0.968,-1.684
Turkey,1983,Nationalist Democratic Party,0.099,-1.726,-1.414,-1.913,-0.424,-1.707
Turkey,2002,Justice and Development Party,0.79,0.751,0.799,1.474,0.82,0.069
Turkey,2007,Justice and Development Party,0.853,0.505,0.388,2.057,-0.157,0.058
Turkey,2011,Justice and Development Party,0.952,-0.833,-1.534,3.053,-1.113,0.084
Turkey,2015,Justice and Development Party,0.964,-1.588,-3.526,3.24,-3.483,-0.735
Turkey,1987,True Path Party,0.36,-1.126,0.174,-0.588,-0.509,-0.643
Turkey,1991,True Path Party,0.364,-1.217,-0.176,-0.588,-1.481,-0.159
Turkey,1995,True Path Party,0.367,-1.242,-1.066,-0.588,-1.456,0.242
Turkey,1999,True Path Party,0.364,-1.123,-1.066,-0.59,-1.273,0.035
Turkey,2002,True Path Party,0.43,-0.924,-0.874,-0.151,-1.307,-0.64
Turkey,2007,True Path Party,0.362,-0.941,-0.37,-0.451,-1.307,-0.682
Turkey,1973,National Salvation Party,0.756,-1.171,-1.448,1.163,-0.803,-3.379
Turkey,1977,National Salvation Party,0.799,-1.239,-1.448,1.483,-1.537,-2.739
Turkey,1973,Republican Peoples Party,0.19,0.056,0.268,-1.488,-0.158,-0.375
Turkey,1977,Republican Peoples Party,0.254,0.218,0.849,-1.201,-0.706,-0.341
Turkey,1987,Republican Peoples Party,0.212,-0.356,0.809,-1.233,-0.582,-0.378
Turkey,1995,Republican Peoples Party,0.165,-0.92,-0.143,-1.523,-0.96,-0.349
Turkey,1999,Republican Peoples Party,0.169,-1.09,-0.143,-1.508,-1.64,0.097
Turkey,2002,Republican Peoples Party,0.251,-0.898,-0.165,-0.999,-1.003,0.097
Turkey,2007,Republican Peoples Party,0.3,-0.416,0.146,-0.642,-1.249,0.271
Turkey,2011,Republican Peoples Party,0.435,0.009,0.656,-0.187,-1.613,0.926
Turkey,2015,Republican Peoples Party,0.537,0.401,0.617,0.319,-0.383,0.924
Turkey,1987,Welfare Party,0.745,-0.714,-0.493,1.165,-1.291,-2.207
Turkey,1991,Welfare Party,0.796,-0.853,-1.412,1.473,-1.29,-1.497
Turkey,1995,Welfare Party,0.85,-2.019,-1.427,1.933,-1.29,-0.92
Turkey,1983,Motherland Party,0.241,-1.531,-0.561,-1.145,1.461,-0.921
Turkey,1987,Motherland Party,0.178,-1.857,-0.308,-1.518,0.767,-0.958
Turkey,1991,Motherland Party,0.178,-0.919,-0.308,-1.518,0.257,-0.919
Turkey,1995,Motherland Party,0.174,-1.038,0.158,-1.506,-0.383,-0.919
Turkey,1999,Motherland Party,0.178,-1.186,0.158,-1.488,-0.62,-0.919
Turkey,2002,Motherland Party,0.222,-1.488,0.158,-1.194,-1.303,-0.919
Turkey,1991,Social Democratic Populist Party,0.543,1.122,1.495,0.289,0.18,0.003
Turkey,1983,Populist Party,0.191,-0.932,0.111,-1.237,-0.209,-1.694
Turkey,1999,Virtue Party,0.819,-0.524,-0.717,1.73,0.408,-0.834
Turkey,1977,Nationalist Movement [Action] Party,0.268,-2.928,-1.435,-1.019,-0.932,-2.347
Turkey,1995,Nationalist Movement [Action] Party,0.234,-2.249,-1.398,-1.236,-0.629,-1.867
Turkey,1999,Nationalist Movement [Action] Party,0.237,-2.245,-1.145,-1.227,-0.744,-1.512
Turkey,2002,Nationalist Movement [Action] Party,0.244,-2.265,-1.145,-1.229,-1.412,-1.512
Turkey,2007,Nationalist Movement [Action] Party,0.341,-2.089,-1.391,-0.74,-1.71,-1.068
Turkey,2011,Nationalist Movement [Action] Party,0.404,-2.094,-1.391,-0.39,-2.242,-1.068
Turkey,2015,Nationalist Movement [Action] Party,0.461,-2.234,-1.928,-0.244,-2.151,-1.077
Turkey,1987,Democratic Left Party,0.225,-0.919,0.461,-1.247,0.373,-0.616
Turkey,1991,Democratic Left Party,0.229,-1.101,0.461,-1.247,-0.379,-0.616
Turkey,1995,Democratic Left Party,0.229,-1.101,0.164,-1.247,-0.605,-0.318
Turkey,1999,Democratic Left Party,0.245,-1.101,0.164,-1.193,-0.624,-0.32
Turkey,2002,People's Democracy Party,0.634,2.679,0.581,1.156,0.473,0.581
Turkey,2011,People's Democracy Party,0.673,2.664,0.614,1.614,0.504,1.847
Turkey,1973,Trust Party / Republican Reliance Party / National Reliance Party,0.238,-1.06,0.47,-1.134,-0.622,-2.284
Turkey,1973,Justice Party,0.648,-1.5,0.137,0.489,-0.796,-1.76
Turkey,1977,Justice Party,0.588,-2.391,-0.363,0.194,-0.796,-1.76
Turkey,1973,Democratic Party (1970),0.626,-1.508,0.136,0.637,-1.268,-2.26
Turkey,2015,Peoples' Democratic Party,0.645,2.942,2.065,1.124,0.149,3.722
Turkey,2018,Peoples' Democratic Party,0.645,2.942,2.065,1.124,0.149,3.722
Turkey,2018,alliance: People's Alliance,0.72,-2.692,-3.967,0.826,-3.795,-0.541
Turkey,2018,alliance: Nation Alliance,0.658,0.227,0.763,1.106,-1.709,1.515
Ukraine,1998,People’s Democratic Party of Ukraine,0.081,-0.065,-1.366,-1.759,0.849,-0.853
Ukraine,1994,People's Movement of Ukraine,0.555,-0.426,0.741,1.478,-0.554,-0.729
Ukraine,1998,People's Movement of Ukraine,0.484,-0.426,0.741,1.022,-0.038,-0.729
Ukraine,2002,Social Democratic Party of Ukraine (United),0.141,0.646,-1.39,-1.348,1.183,-1.776
Ukraine,1998,Socialist Party of the Ukraine,0.69,1.399,0.5,1.359,0.242,-0.06
Ukraine,2002,Socialist Party of the Ukraine,0.737,1.399,0.605,1.854,-0.039,-0.06
Ukraine,2006,Socialist Party of the Ukraine,0.662,1.564,0.605,1.094,-0.044,-0.06
Ukraine,1994,Communist Party of Ukraine,0.866,0.945,-0.535,2.771,-0.925,0.106
Ukraine,1998,Communist Party of Ukraine,0.866,0.945,-0.331,2.771,-0.915,0.106
Ukraine,2002,Communist Party of Ukraine,0.866,0.945,-0.243,2.771,-0.915,0.106
Ukraine,2007,Communist Party of Ukraine,0.869,0.927,-0.571,2.764,-0.95,0.104
Ukraine,2012,Communist Party of Ukraine,0.792,1.008,-0.571,1.737,-0.716,0.104
Ukraine,2002,For a United Ukraine!,0.046,0.296,-1.51,-2.099,0.402,-0.373
Ukraine,1998,Party of Greens of Ukraine,0.292,1.15,0.121,-0.155,1.854,-0.81
Ukraine,2002,Yulia Tymoshenko Bloc,0.771,-0.048,0.356,1.568,-1.883,1.979
Ukraine,2006,Yulia Tymoshenko Bloc,0.74,-0.048,0.37,1.398,-2.602,1.979
Ukraine,2007,Yulia Tymoshenko Bloc,0.71,-0.048,0.246,1.176,-2.602,1.979
Ukraine,2012,Yulia Tymoshenko Bloc,0.675,0.408,0.374,1.397,-2.703,1.979
Ukraine,2002,Our Ukraine – People's Self-Defense Bloc,0.62,0.031,1.216,1.153,-0.015,-0.075
Ukraine,2006,Our Ukraine – People's Self-Defense Bloc,0.411,-0.455,1.216,0.238,-0.105,-0.075
Ukraine,2007,Our Ukraine – People's Self-Defense Bloc,0.418,-0.455,1.067,0.514,-0.61,-0.075
Ukraine,2006,Party of Regions,0.327,0.617,-0.72,-0.056,-0.864,-0.07
Ukraine,2007,Party of Regions,0.279,0.617,-0.72,-0.533,-0.864,-0.07
Ukraine,2012,Party of Regions,0.196,0.617,-1.339,-1.044,-0.5,-0.07
Ukraine,2014,"All Ukrainian Union """"Fatherland""""",0.715,-0.48,0.255,1.276,-0.982,1.97
Ukraine,2019,"All Ukrainian Union """"Fatherland""""",0.724,-0.062,0.516,1.276,-1.32,1.97
Ukraine,2014,"All Ukrainian Union """"Freedom"""" / Svoboda",0.845,-2.394,-0.712,2.856,-2.772,-1.492
Ukraine,2014,People's Front,0.348,-1.179,-0.361,-0.404,-0.357,-0.06
Ukraine,2014,Radical Party of Oleh Lyashko,0.938,-1.151,-0.669,3.338,-3.225,-2.01
Ukraine,2014,Self Reliance Party,0.478,-0.177,0.512,0.494,0.216,1.123
Ukraine,2014,European Solidarity / Petro Poroshenko Bloc,0.331,-0.823,0.171,-0.645,-0.886,0.63
Ukraine,2019,European Solidarity / Petro Poroshenko Bloc,0.393,-0.828,-0.094,-0.062,-1.24,0.773
Ukraine,2014,Opposition Bloc,0.464,1.266,-0.941,0.693,0.276,-0.423
Ukraine,2012,Ukrainian Democratic Alliance for Reform,0.465,0.658,1.034,0.446,0.308,0.093
Ukraine,2019,Servant of the People,0.896,0.572,0.594,2.237,0.035,1.264
Ukraine,2019,Opposition Platform — For Life,0.529,1.27,-0.862,0.517,-1.143,-0.458
Ukraine,2019,Voice,0.484,-0.345,1.88,0.774,1.232,2.166
United Kingdom,1970,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,-0.804
United Kingdom,1974,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,-0.804
United Kingdom,1979,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,-0.804
United Kingdom,1983,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,-0.804
United Kingdom,1987,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,-0.804
United Kingdom,1992,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,-0.804
United Kingdom,1997,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,-0.001
United Kingdom,2001,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,1.482
United Kingdom,2005,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,1.482
United Kingdom,2010,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,1.482
United Kingdom,2015,Liberal Party,0.324,2.067,1.41,-0.681,-0.388,2.296
United Kingdom,2001,United Kingdom Independence Party,0.949,-2.172,0.762,2.934,-1.114,-0.778
United Kingdom,2005,United Kingdom Independence Party,0.949,-2.172,0.762,2.934,-1.114,-0.778
United Kingdom,2010,United Kingdom Independence Party,0.949,-2.172,0.762,2.934,-1.114,-0.778
United Kingdom,2015,United Kingdom Independence Party,0.949,-2.172,0.762,2.934,-1.711,-0.778
United Kingdom,2017,United Kingdom Independence Party,0.875,-2.172,0.762,1.943,-1.711,-0.778
United Kingdom,2019,Scottish National Party,0.555,1.081,1.45,0.459,-0.318,2.581
United Kingdom,2017,Liberal Democrats,0.327,1.452,1.387,-0.647,0.319,2.559
United Kingdom,2019,Liberal Democrats,0.327,1.452,1.387,-0.647,0.319,2.559
United Kingdom,1970,Labour,0.423,1.077,1.404,-0.419,-0.315,-0.173
United Kingdom,1974,Labour,0.423,1.077,1.404,-0.419,-0.315,-0.173
United Kingdom,1979,Labour,0.423,1.077,1.404,-0.419,-0.315,-0.173
United Kingdom,1983,Labour,0.423,1.077,1.404,-0.419,-0.923,-0.173
United Kingdom,1987,Labour,0.423,1.077,1.404,-0.419,-0.923,-0.173
United Kingdom,1992,Labour,0.407,1.077,1.404,-0.419,0.357,-0.173
United Kingdom,1997,Labour,0.387,1.077,1.404,-0.419,0.357,0.269
United Kingdom,2001,Labour,0.323,1.077,1.404,-0.767,0.357,0.269
United Kingdom,2005,Labour,0.323,1.077,1.404,-0.767,0.357,1.477
United Kingdom,2010,Labour,0.323,1.077,1.404,-0.767,0.357,1.81
United Kingdom,2015,Labour,0.388,1.077,1.404,-0.423,0.357,1.81
United Kingdom,2017,Labour,0.514,1.077,1.404,-0.043,-0.967,2.101
United Kingdom,2019,Labour,0.514,1.077,1.404,-0.043,-0.967,2.101
United Kingdom,1970,Conservatives,0.187,1.079,1.444,-1.408,0.314,-0.776
United Kingdom,1974,Conservatives,0.187,1.079,1.444,-1.408,0.314,-0.776
United Kingdom,1979,Conservatives,0.274,0.781,1.444,-0.972,-0.317,-0.776
United Kingdom,1983,Conservatives,0.274,0.781,1.444,-0.972,-1.016,-0.776
United Kingdom,1987,Conservatives,0.274,0.781,1.444,-0.972,-1.016,-0.776
United Kingdom,1992,Conservatives,0.18,0.781,1.444,-1.455,-0.34,-0.776
United Kingdom,1997,Conservatives,0.18,1.077,1.444,-1.455,0.308,0.224
United Kingdom,2001,Conservatives,0.18,1.077,1.444,-1.455,0.308,0.224
United Kingdom,2005,Conservatives,0.18,1.077,1.444,-1.455,0.308,0.224
United Kingdom,2010,Conservatives,0.18,1.077,1.444,-1.455,0.308,1.396
United Kingdom,2015,Conservatives,0.189,1.077,1.444,-1.455,0.308,1.396
United Kingdom,2017,Conservatives,0.274,-1.859,1.444,-0.968,-2.147,1.396
United Kingdom,2019,Conservatives,0.364,-1.859,1.444,-0.567,-2.147,1.71
Uruguay,1971,National Party,0.112,0.906,0.494,-1.885,0.64,-2.07
Uruguay,1984,National Party,0.194,1.023,0.703,-1.298,1.535,-1.181
Uruguay,1989,National Party,0.047,1.707,1.591,-2.499,1.535,-1.203
Uruguay,1994,National Party,0.047,1.673,2.109,-2.499,1.535,-0.611
Uruguay,1999,National Party,0.11,1.673,2.109,-1.916,1.057,-0.615
Uruguay,2004,National Party,0.049,1.824,2.109,-2.467,1.631,0.625
Uruguay,2009,National Party,0.109,1.824,2.109,-1.916,1.105,0.168
Uruguay,2014,National Party,0.045,1.824,2.109,-2.516,1.906,1.101
Uruguay,2019,National Party,0.046,1.824,1.414,-2.516,1.273,0.851
Uruguay,1971,Colorado Party,0.143,0.616,0.202,-1.683,0.616,-2.06
Uruguay,1984,Colorado Party,0.181,1.098,0.871,-1.433,1.546,-2.06
Uruguay,1989,Colorado Party,0.143,1.775,1.63,-1.673,1.546,-0.603
Uruguay,1994,Colorado Party,0.143,1.764,2.045,-1.673,1.546,-0.617
Uruguay,1999,Colorado Party,0.143,1.916,2.045,-1.673,1.546,-0.612
Uruguay,2004,Colorado Party,0.143,1.916,2.045,-1.673,1.116,-0.61
Uruguay,2009,Colorado Party,0.143,1.916,2.045,-1.673,1.726,0.168
Uruguay,2014,Colorado Party,0.143,1.89,2.045,-1.673,1.726,0.163
Uruguay,2019,Colorado Party,0.147,1.896,2.045,-1.673,1.726,0.163
Uruguay,1971,Broad Front / Progressive Encounter,0.636,0.825,0.971,1.268,0.171,-1.199
Uruguay,1984,Broad Front / Progressive Encounter,0.62,1.601,1.444,1.085,0.453,-1.199
